0.000000 	 0.000000
0.200000 	 0.765445
0.400000 	 3.135768
0.600000 	 4.478645
0.800000 	 1.608734
1.000000 	 5.016688
1.200000 	 0.597460
1.400000 	 2.621371
1.600000 	 0.206813
1.800000 	 1.591631
2.000000 	 0.248129
2.200000 	 1.450773
2.400000 	 1.188125
2.600000 	 2.003075
2.800000 	 1.451475
3.000000 	 1.256556
3.200000 	 4.165435
3.400000 	 6.087212
3.600000 	 6.360724
3.800000 	 1.906803
4.000000 	 3.576696
4.200000 	 2.946469
4.400000 	 3.907225
4.600000 	 2.327054
4.800000 	 1.137633
5.000000 	 3.477044
5.200000 	 1.876981
5.400000 	 0.994769
5.600000 	 6.840339
5.800000 	 3.607628
6.000000 	 6.969741
6.200000 	 5.769491
6.400000 	 1.095529
6.600000 	 5.345842
6.800000 	 5.554592
7.000000 	 5.222055
7.200000 	 4.690337
7.400000 	 2.650780
7.600000 	 6.164889
7.800000 	 2.813577
8.000000 	 3.757904
8.200000 	 7.060705
8.400000 	 6.897956
8.600000 	 4.114810
8.800000 	 3.642019
9.000000 	 5.513971
9.200000 	 7.455120
9.400000 	 7.505464
9.600000 	 5.579065
9.800000 	 4.018971
10.000000 	 7.331648
10.200000 	 4.825387
10.400000 	 7.773822
10.600000 	 2.390971
10.800000 	 5.574066
11.000000 	 6.788108
11.200000 	 3.495037
11.400000 	 4.542931
11.600000 	 3.678806
11.800000 	 4.584445
12.000000 	 5.164104
12.200000 	 6.136939
12.400000 	 3.082216
12.600000 	 6.302176
12.800000 	 4.635971
13.000000 	 4.499386
13.200000 	 4.582057
13.400000 	 4.099097
13.600000 	 9.187202
13.800000 	 9.132284
14.000000 	 8.476965
14.200000 	 7.988037
14.400000 	 4.612423
14.600000 	 5.843919
14.800000 	 4.850337
15.000000 	 3.757490
15.200000 	 5.808022
15.400000 	 8.284206
15.600000 	 7.901445
15.800000 	 7.470539
16.000000 	 6.903983
16.200000 	 6.040820
16.400000 	 7.464969
16.600000 	 9.175264
16.800000 	 9.267450
17.000000 	 8.190349
17.200000 	 9.351293
17.400000 	 8.802191
17.600000 	 5.627722
17.800000 	 8.100887
18.000000 	 7.210383
18.200000 	 5.708323
18.400000 	 6.149659
18.600000 	 6.558161
18.800000 	 9.616089
19.000000 	 8.206945
19.200000 	 9.946424
19.400000 	 7.308504
19.600000 	 5.862592
19.800000 	 9.227169
20.000000 	 7.746200
20.200000 	 12.014338
20.400000 	 11.866870
20.600000 	 8.757879
20.800000 	 6.561745
21.000000 	 10.706480
21.200000 	 11.846716
21.400000 	 12.791473
21.600000 	 7.181431
21.800000 	 9.746924
22.000000 	 10.680439
22.200000 	 11.439886
22.400000 	 11.754055
22.600000 	 11.430355
22.800000 	 12.021616
23.000000 	 9.926548
23.200000 	 11.337288
23.400000 	 8.541341
23.600000 	 8.289940
23.800000 	 14.167933
24.000000 	 9.940148
24.200000 	 11.994989
24.400000 	 14.407106
24.600000 	 9.672714
24.800000 	 9.836899
25.000000 	 10.885276
25.200000 	 14.701012
25.400000 	 11.433272
25.600000 	 10.821204
25.800000 	 10.186069
26.000000 	 11.841930
26.200000 	 11.826415
26.400000 	 10.429067
26.600000 	 12.454604
26.800000 	 10.434357
27.000000 	 13.831418
27.200000 	 10.187019
27.400000 	 13.830477
