0.000000	7.465850
0.100000	8.611851
0.200000	6.867331
0.300000	7.872682
0.400000	7.876834
0.500000	8.027924
0.600000	8.721982
0.700000	7.899811
0.800000	8.895208
0.900000	8.336987
1.000000	7.532054
1.100000	7.876281
1.200000	9.029835
1.300000	8.592901
1.400000	8.008847
1.500000	8.441041
1.600000	9.026914
1.700000	8.246975
1.800000	9.389741
1.900000	8.446094
2.000000	9.840906
2.100000	8.588050
2.200000	9.623055
2.300000	8.509819
2.400000	8.746294
2.500000	8.390742
2.600000	9.396617
2.700000	9.645126
2.800000	9.404354
2.900000	9.194012
3.000000	9.661492
3.100000	9.696609
3.200000	9.786935
3.300000	9.726810
3.400000	10.370773
3.500000	8.922379
3.600000	9.946096
3.700000	9.021998
3.800000	8.809356
3.900000	9.805258
4.000000	9.510110
4.100000	9.545607
4.200000	9.969538
4.300000	10.202918
4.400000	9.378721
4.500000	10.017513
4.600000	9.540323
4.700000	10.405709
4.800000	10.400890
4.900000	9.260534
5.000000	9.986585
5.100000	9.935615
5.200000	9.863515
5.300000	10.532328
5.400000	9.331926
5.500000	9.447973
5.600000	9.059267
5.700000	10.709086
5.800000	10.128715
5.900000	9.804335
6.000000	10.131471
6.100000	9.949346
6.200000	10.161277
6.300000	9.960847
6.400000	10.321284
6.500000	9.930006
6.600000	10.877971
6.700000	9.333196
6.800000	9.112469
6.900000	9.125056
7.000000	9.037404
7.100000	9.723722
7.200000	9.815441
7.300000	9.654262
7.400000	10.453385
7.500000	10.185734
7.600000	10.477296
7.700000	10.802273
7.800000	10.885123
7.900000	9.326624
8.000000	9.223102
8.100000	10.340537
8.200000	9.138168
8.300000	10.003738
8.400000	10.015903
8.500000	10.679669
8.600000	9.929166
8.700000	9.748342
8.800000	10.306165
8.900000	10.447603
9.000000	10.006889
9.100000	9.663824
9.200000	9.269930
9.300000	10.143581
9.400000	9.497079
9.500000	9.063020
9.600000	10.485238
9.700000	9.462141
9.800000	9.862515
9.900000	10.354387
10.000000	9.698283
